SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update,Predicted_Price,Adjusted_Price
90001,Snacks,Chips,,Snacks/Chips,828186713,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-04-18,4,Spring,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
60601,Bakery,Bread,,Bakery/Bread,475023710,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-02-21,2,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
90001,Beverages,Soda,,Beverages/Soda,636731760,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-05-13,5,Spring,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
60601,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,738649410,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-10-11,10,Fall,0,0,0,0.0,0.0,6.989999999999981,6.989999999999981
79936,Bakery,Bread,,Bakery/Bread,332231295,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-01-13,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
30301,Beverages,Juice,,Beverages/Juice,994808305,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-06-07,6,Summer,0,1,0,0.0,0.0,3.9900000000000087,3.9900000000000087
30301,Snacks,Chips,,Snacks/Chips,827930440,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-02-18,2,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",802827835,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-10-02,10,Fall,0,0,0,0.0,0.0,2.67,2.67
30301,Snacks,Chips,,Snacks/Chips,524345466,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-07-24,7,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
60601,Snacks,Cookies,,Snacks/Cookies,778756317,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-05-31,5,Spring,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
30301,Deli,Prepared Meals,,Deli/Prepared Meals,605765082,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-12-10,12,Winter,1,0,0,0.0,0.0,4.989999999999933,4.989999999999933
90001,Beverages,Soda,,Beverages/Soda,552002139,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-08-23,8,Summer,0,1,0,0.0,0.0,1.990000000000008,1.990000000000008
30301,Beverages,Soda,,Beverages/Soda,746464663,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-12-17,12,Winter,1,0,0,0.0,0.0,1.990000000000008,1.990000000000008
10001,Snacks,Chips,,Snacks/Chips,205588048,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-01-14,1,Winter,1,0,0,0.0,0.0,2.990000000000007,2.990000000000007
90001,Beverages,Water,,Beverages/Water,417321523,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-11-26,11,Fall,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
79936,Beverages,Soda,,Beverages/Soda,124679720,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-11-11,11,Fall,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,571192141,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-10-21,10,Fall,0,0,0,0.0,0.0,7.490000000000008,7.490000000000008
30301,Bakery,Bread,,Bakery/Bread,630012339,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-10-17,10,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,232567703,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-12-04,12,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
90001,Deli,Cheese,,Deli/Cheese,639392854,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-07-11,7,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
60601,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,480648440,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-08-16,8,Summer,0,1,0,0.0,0.0,7.490000000000008,7.490000000000008
60601,Bakery,Bread,,Bakery/Bread,468892762,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-10-05,10,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
30301,Snacks,Chips,,Snacks/Chips,231142898,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-09-23,9,Fall,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,594937856,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-02-07,2,Winter,1,0,0,0.0,0.0,7.490000000000008,7.490000000000008
90001,Bakery,Pastries,,Bakery/Pastries,559772030,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-06-21,6,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
60601,Snacks,Chips,,Snacks/Chips,600962384,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-04-29,4,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
90001,Deli,Prepared Meals,,Deli/Prepared Meals,665520521,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-05-16,5,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
10001,Bakery,Cakes,,Bakery/Cakes,148214551,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-07-18,7,Summer,0,1,0,0.0,0.0,5.990000000000002,5.990000000000002
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,332984377,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-09-11,9,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
90001,Bakery,Bread,,Bakery/Bread,811869870,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-10-23,10,Fall,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
79936,Bakery,Bread,,Bakery/Bread,181798178,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-03-28,3,Spring,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
90001,Beverages,Juice,,Beverages/Juice,214004885,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-07-25,7,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
30301,Snacks,Chips,,Snacks/Chips,564737556,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-03-20,3,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
79936,Deli,Cheese,,Deli/Cheese,151229421,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-05-02,5,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
79936,Bakery,Pastries,,Bakery/Pastries,664090786,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-03-20,3,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
90001,Deli,Prepared Meals,,Deli/Prepared Meals,861675937,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-12-24,12,Winter,1,0,0,0.0,0.0,4.989999999999933,4.989999999999933
90001,Deli,Prepared Meals,,Deli/Prepared Meals,227648270,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-07-06,7,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
90001,Deli,Cheese,,Deli/Cheese,271074234,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-02-19,2,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
79936,Deli,Cheese,,Deli/Cheese,765758053,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-04-10,4,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
30301,Deli,Prepared Meals,,Deli/Prepared Meals,689534017,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-12-20,12,Winter,1,0,0,0.0,0.0,4.989999999999933,4.989999999999933
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",768956960,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-09-19,9,Fall,0,0,0,0.0,0.0,2.67,2.67
60601,Bakery,Pastries,,Bakery/Pastries,334838794,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-04-15,4,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
60601,Beverages,Juice,,Beverages/Juice,485676257,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-02-01,2,Winter,1,0,0,0.0,0.0,3.9900000000000087,3.9900000000000087
60601,Beverages,Water,,Beverages/Water,332277032,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-04-29,4,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
30301,Deli,Prepared Meals,,Deli/Prepared Meals,823135391,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-10-14,10,Fall,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
10001,Snacks,Chips,,Snacks/Chips,516513305,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-09-02,9,Fall,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,780281984,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-10-12,10,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,971967341,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-06-27,6,Summer,0,1,0,0.0,0.0,5.990000000000002,5.990000000000002
10001,Beverages,Juice,,Beverages/Juice,357337023,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-08-18,8,Summer,0,1,0,0.0,0.0,3.9900000000000087,3.9900000000000087
79936,Snacks,Cookies,,Snacks/Cookies,218618593,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-06-22,6,Summer,0,1,0,0.0,0.0,4.289999999999993,4.289999999999993
60601,Bakery,Cakes,,Bakery/Cakes,108603261,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-02-28,2,Winter,1,0,0,0.0,0.0,5.989999999999998,5.989999999999998
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,163682669,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-01-24,1,Winter,1,0,1,0.0,0.0,4.9899999999999425,4.490999999999948
90001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,456920736,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-11-08,11,Fall,0,0,0,0.0,0.0,5.9899999999999896,5.9899999999999896
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,437838816,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-03-09,3,Spring,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
30301,Beverages,Water,,Beverages/Water,639050445,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-12-11,12,Winter,1,0,0,0.0,0.0,4.989999999999933,4.989999999999933
30301,Beverages,Juice,,Beverages/Juice,806579710,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-12-07,12,Winter,1,0,0,0.0,0.0,3.9900000000000087,3.9900000000000087
90001,Deli,Prepared Meals,,Deli/Prepared Meals,751972571,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-03-11,3,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
60601,Snacks,Chips,,Snacks/Chips,206759919,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-09-24,9,Fall,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
30301,Beverages,Soda,,Beverages/Soda,866562077,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-01-25,1,Winter,1,0,0,0.0,0.0,1.990000000000008,1.990000000000008
30301,Snacks,Cookies,,Snacks/Cookies,383861976,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-01-03,1,Winter,1,0,0,0.0,0.0,4.289999999999996,4.289999999999996
79936,Bakery,Bread,,Bakery/Bread,604671205,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-09-27,9,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
60601,Beverages,Soda,,Beverages/Soda,675659182,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-05-24,5,Spring,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,788364235,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-11-15,11,Fall,0,0,1,0.0,0.0,4.989999999999935,4.989999999999935
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",740013715,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-04-10,4,Spring,0,0,0,0.0,0.0,2.67,2.67
79936,Beverages,Juice,,Beverages/Juice,589975467,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-08-18,8,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,448378920,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Winter Discount,2022-01-08,1,Winter,1,0,1,0.0,0.0,6.989999999999983,6.290999999999985
79936,Deli,Prepared Meals,,Deli/Prepared Meals,114249956,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-03-17,3,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
10001,Beverages,Water,,Beverages/Water,628398814,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-09-16,9,Fall,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
60601,Snacks,Chips,,Snacks/Chips,807694489,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-01-20,1,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
30301,Bakery,Bread,,Bakery/Bread,754536276,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-08-11,8,Summer,0,1,0,0.0,0.0,2.4900000000000078,2.4900000000000078
10001,Snacks,Cookies,,Snacks/Cookies,493400767,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-06-11,6,Summer,0,1,0,0.0,0.0,4.289999999999993,4.289999999999993
30301,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",684639524,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-02-03,2,Winter,1,0,0,0.0,0.0,2.67,2.67
60601,Beverages,Juice,,Beverages/Juice,489007340,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-05-29,5,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
30301,Beverages,Juice,,Beverages/Juice,267437431,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-09-01,9,Fall,0,0,0,0.0,0.0,3.9900000000000087,3.9900000000000087
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",259028765,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-01-11,1,Winter,1,0,0,0.0,0.0,2.67,2.67
10001,Snacks,Chips,,Snacks/Chips,226864240,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-09-28,9,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,422069742,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-04-27,4,Spring,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,339614721,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-03-20,3,Spring,0,0,1,0.0,0.0,4.989999999999935,4.989999999999935
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,338073268,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-01-29,1,Winter,1,0,1,0.0,0.0,4.9899999999999425,4.490999999999948
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",832715010,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-11-25,11,Fall,0,0,0,0.0,0.0,2.67,2.67
10001,Deli,Cheese,,Deli/Cheese,492819376,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-11-11,11,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,722701569,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-01-28,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
30301,Snacks,Cookies,,Snacks/Cookies,308573284,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-05-11,5,Spring,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,898852844,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-03-29,3,Spring,0,0,0,0.0,0.0,5.9899999999999896,5.9899999999999896
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",156561919,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-09-08,9,Fall,0,0,0,0.0,0.0,2.67,2.67
90001,Beverages,Juice,,Beverages/Juice,291258822,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-07-29,7,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
79936,Beverages,Soda,,Beverages/Soda,334431889,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-03-26,3,Spring,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
79936,Deli,Prepared Meals,,Deli/Prepared Meals,322216376,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-12-22,12,Winter,1,0,0,0.0,0.0,4.989999999999933,4.989999999999933
90001,Deli,Prepared Meals,,Deli/Prepared Meals,822369496,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-04-27,4,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,197384122,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Winter Discount,2022-12-23,12,Winter,1,0,1,0.0,0.0,6.989999999999983,6.290999999999985
10001,Deli,Cheese,,Deli/Cheese,656439876,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-05-06,5,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
30301,Snacks,Chips,,Snacks/Chips,793419698,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-07-29,7,Summer,0,1,0,0.0,0.0,2.9900000000000073,2.9900000000000073
90001,Bakery,Cakes,,Bakery/Cakes,443465211,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-01-21,1,Winter,1,0,0,0.0,0.0,5.989999999999998,5.989999999999998
60601,Bakery,Bread,,Bakery/Bread,937503185,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-01-30,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
79936,Bakery,Cakes,,Bakery/Cakes,305450914,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-03-30,3,Spring,0,0,0,0.0,0.0,5.9899999999999896,5.9899999999999896
90001,Beverages,Soda,,Beverages/Soda,114929270,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-08-24,8,Summer,0,1,0,0.0,0.0,1.990000000000008,1.990000000000008
60601,Bakery,Bread,,Bakery/Bread,874333436,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-11-29,11,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
30301,Bakery,Bread,,Bakery/Bread,224854836,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-07-12,7,Summer,0,1,0,0.0,0.0,2.4900000000000078,2.4900000000000078
30301,Snacks,Chips,,Snacks/Chips,437447687,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-03-25,3,Spring,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
